sighting_id,park_code,gbif_id,scientific_name,common_name,taxon_rank,event_date,decimal_latitude,decimal_longitude,basis_of_record,dataset_key,recorded_by,source
GBIF-5938167994,YELL,5938167994,"Ursus americanus Pallas, 1780",,SPECIES,2026-01-03T13:53:09,44.544873,-110.511233,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,maxwellrothberg,GBIF Occurrence API
GBIF-5938242482,YELL,5938242482,"Ovis canadensis canadensis Shaw, 1804",,SUBSPECIES,2026-01-01T15:09:42,45.097672,-110.784478,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Madison,GBIF Occurrence API
GBIF-5938423337,YELL,5938423337,"Haliaeetus leucocephalus (Linnaeus, 1766)",,SPECIES,2026-01-01T12:29:47,45.078456,-110.772537,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Madison,GBIF Occurrence API
GBIF-5938462462,YELL,5938462462,"Bison bison bison (Linnaeus, 1758)",,SUBSPECIES,2026-01-03T10:46:08,44.606367,-110.846914,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Sophia Regnault,GBIF Occurrence API
GBIF-5938498020,YELL,5938498020,"Canis latrans Say, 1823",,SPECIES,2026-01-03T15:31:07,44.667894,-111.008979,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Sophia Regnault,GBIF Occurrence API
GBIF-5938507386,YELL,5938507386,"Vulpes vulpes (Linnaeus, 1758)",,SPECIES,2026-01-02T09:40:33,44.91515,-110.113655,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Madison,GBIF Occurrence API
GBIF-5938631689,YELL,5938631689,"Canis lupus Linnaeus, 1758",,SPECIES,2026-01-03T09:20:05,44.761152,-110.896989,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Sophia Regnault,GBIF Occurrence API
GBIF-5938662323,YELL,5938662323,"Cygnus buccinator Richardson, 1831",,SPECIES,2026-01-03T15:08:49,44.652604,-110.955562,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Sophia Regnault,GBIF Occurrence API
GBIF-6129880914,YELL,6129880914,"Megaceryle alcyon (Linnaeus, 1758)",,SPECIES,2026-01-17T12:44,44.679133,-110.487411,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Samsara Duffey,GBIF Occurrence API
GBIF-6130014788,YELL,6130014788,"Pica hudsonia (Sabine, 1823)",,SPECIES,2026-01-22T11:24,44.972675,-110.705147,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6130024924,YELL,6130024924,"Perisoreus canadensis (Linnaeus, 1766)",,SPECIES,2026-01-20T10:21,44.549836,-110.806278,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6130026464,YELL,6130026464,"Corvus corax Linnaeus, 1758",,SPECIES,2026-01-06T11:11,44.921732,-110.438504,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Charles R. Peterson,GBIF Occurrence API
GBIF-6130105685,YELL,6130105685,"Bison bison bison (Linnaeus, 1758)",,SUBSPECIES,2026-01-10T13:49:29,44.51132,-110.833992,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,scottbaz,GBIF Occurrence API
GBIF-6130110342,YELL,6130110342,"Antilocapra americana (Ord, 1815)",,SPECIES,2026-01-22T14:20:20,45.052717,-110.764372,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6130168495,YELL,6130168495,"Bonasa umbellus (Linnaeus, 1766)",,SPECIES,2026-01-11T13:05,44.996692,-110.053122,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,scottbaz,GBIF Occurrence API
GBIF-6130203072,YELL,6130203072,"Bison bison bison (Linnaeus, 1758)",,SUBSPECIES,2026-01-20T10:32:48,44.57047,-110.816963,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6130270950,YELL,6130270950,"Vulpes vulpes (Linnaeus, 1758)",,SPECIES,2026-01-11T12:47:01,44.915112,-110.113717,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,scottbaz,GBIF Occurrence API
GBIF-6130382854,YELL,6130382854,"Haliaeetus leucocephalus (Linnaeus, 1766)",,SPECIES,2026-01-10T10:01:34,44.579462,-110.830497,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,scottbaz,GBIF Occurrence API
GBIF-6130384303,YELL,6130384303,"Bison bison bison (Linnaeus, 1758)",,SUBSPECIES,2026-01-20T07:49:54,44.47013,-110.841872,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6130395837,YELL,6130395837,"Strix nebulosa J.R.Forster, 1772",,SPECIES,2026-01-17T08:32,44.476353,-110.917204,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Samsara Duffey,GBIF Occurrence API
GBIF-6130422962,YELL,6130422962,"Alces alces shirasi Nelson, 1914",,SUBSPECIES,2026-01-11T13:17:32,45.008861,-109.980475,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,scottbaz,GBIF Occurrence API
GBIF-6130514372,YELL,6130514372,"Bucephala clangula (Linnaeus, 1758)",,SPECIES,2026-01-19T14:15,44.415869,-110.569569,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6130524528,YELL,6130524528,Pinus flexilis E.James,,SPECIES,2026-01-19T16:59:11,44.46457,-110.82463,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6130528561,YELL,6130528561,"Canis latrans Say, 1823",,SPECIES,2026-01-17T00:58,44.87142,-110.20517,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Aiden LaTrielle-Marsh,GBIF Occurrence API
GBIF-6130567231,YELL,6130567231,"Alces alces shirasi Nelson, 1914",,SUBSPECIES,2026-01-17T16:58:07,45.008056,-109.984825,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Aiden LaTrielle-Marsh,GBIF Occurrence API
GBIF-6130594053,YELL,6130594053,"Vulpes vulpes (Linnaeus, 1758)",,SPECIES,2026-01-11T11:39:24,44.913803,-110.26397,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,scottbaz,GBIF Occurrence API
GBIF-6130625785,YELL,6130625785,"Canis latrans Say, 1823",,SPECIES,2026-01-10T09:21:42,44.641983,-110.8759,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,scottbaz,GBIF Occurrence API
GBIF-6130663527,YELL,6130663527,"Canis latrans Say, 1823",,SPECIES,2026-01-07T11:43,44.91172,-110.327471,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Charles R. Peterson,GBIF Occurrence API
GBIF-6130786024,YELL,6130786024,"Bison bison bison (Linnaeus, 1758)",,SUBSPECIES,2026-01-20T10:38:09,44.585487,-110.829553,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6130812780,YELL,6130812780,"Odocoileus hemionus (Rafinesque, 1817)",,SPECIES,2026-01-22T14:33,45.094836,-110.784564,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6130921647,YELL,6130921647,"Canis latrans Say, 1823",,SPECIES,2026-01-17T14:30:40,44.668564,-110.925695,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Celeste,GBIF Occurrence API
GBIF-6130937347,YELL,6130937347,"Canis latrans Say, 1823",,SPECIES,2026-01-21T14:06,44.907186,-110.343564,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6131087482,YELL,6131087482,"Ovis canadensis Shaw, 1804",,SPECIES,2026-01-11T11:53:19,44.848998,-110.02821,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,scottbaz,GBIF Occurrence API
GBIF-6131109662,YELL,6131109662,"Bison bison bison (Linnaeus, 1758)",,SUBSPECIES,2026-01-20T14:51:19,44.703445,-110.585442,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6131124133,YELL,6131124133,"Ovis canadensis Shaw, 1804",,SPECIES,2026-01-21T11:53,44.881975,-110.146501,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6131137166,YELL,6131137166,"Ursus americanus cinnamomum Audubon & Bachman, 1854",,SUBSPECIES,2026-01-03T13:50:41,44.531453,-110.460465,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,maxwellrothberg,GBIF Occurrence API
GBIF-6131216099,YELL,6131216099,"Vulpes vulpes (Linnaeus, 1758)",,SPECIES,2026-01-21T12:56:11,44.915288,-110.113853,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6131276918,YELL,6131276918,"Cervus canadensis Erxleben, 1777",,SPECIES,2026-01-18T10:39:03,45.000161,-110.705513,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Aiden LaTrielle-Marsh,GBIF Occurrence API
GBIF-6131302065,YELL,6131302065,"Bison bison bison (Linnaeus, 1758)",,SUBSPECIES,2026-01-20T09:17:59,44.48228,-110.852937,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6131332445,YELL,6131332445,"Antilocapra americana (Ord, 1815)",,SPECIES,2026-01-11T15:45:13,45.011894,-110.70005,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,scottbaz,GBIF Occurrence API
GBIF-6131435347,YELL,6131435347,"Cervus canadensis Erxleben, 1777",,SPECIES,2026-01-11T15:58:21,45.029083,-110.707908,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,scottbaz,GBIF Occurrence API
GBIF-6131480108,YELL,6131480108,"Bison bison bison (Linnaeus, 1758)",,SUBSPECIES,2026-01-21T11:35,44.877981,-110.1528,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6131528007,YELL,6131528007,"Puma concolor (Linnaeus, 1771)",,SPECIES,2026-01-17T00:00,44.973526,-110.671427,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Aiden LaTrielle-Marsh,GBIF Occurrence API
GBIF-6131531989,YELL,6131531989,"Anas platyrhynchos Linnaeus, 1758",,SPECIES,2026-01-20T08:18:58,44.468862,-110.840453,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6131575527,YELL,6131575527,"Cinclus mexicanus Swainson, 1827",,SPECIES,2026-01-21T12:04,44.870178,-110.19345,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6131605370,YELL,6131605370,"Vulpes vulpes macroura Baird, 1852",,SUBSPECIES,2026-01-06T12:51,44.915942,-110.113427,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Charles R. Peterson,GBIF Occurrence API
GBIF-6131612944,YELL,6131612944,"Corvus corax Linnaeus, 1758",,SPECIES,2026-01-22T12:22:28,45.031658,-110.705628,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6131649419,YELL,6131649419,"Canis latrans Say, 1823",,SPECIES,2026-01-11T11:31:01,44.90993,-110.333138,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,scottbaz,GBIF Occurrence API
GBIF-6131657620,YELL,6131657620,"Canis lupus Linnaeus, 1758",,SPECIES,2026-01-20T11:47,44.659264,-110.614751,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6133139620,YELL,6133139620,"Corvus corax Linnaeus, 1758",,SPECIES,2026-01-31T08:29:05,44.954746,-110.485277,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,ofmanyvoices,GBIF Occurrence API
GBIF-6133151209,YELL,6133151209,"Alces alces shirasi Nelson, 1914",,SUBSPECIES,2026-01-31T08:24:13,44.957334,-110.536578,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,ofmanyvoices,GBIF Occurrence API
GBIF-6133156233,YELL,6133156233,"Bison bison bison (Linnaeus, 1758)",,SUBSPECIES,2026-01-31T11:36:15,44.947895,-110.475095,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,ofmanyvoices,GBIF Occurrence API
GBIF-6133161185,YELL,6133161185,"Pica hudsonia (Sabine, 1823)",,SPECIES,2026-01-31T11:38:45,44.972607,-110.704054,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,ofmanyvoices,GBIF Occurrence API
GBIF-6133564439,YELL,6133564439,"Canis latrans Say, 1823",,SPECIES,2026-01-18T16:06,44.907565,-110.113909,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,jax723,GBIF Occurrence API
GBIF-6133604681,YELL,6133604681,"Aquila chrysaetos (Linnaeus, 1758)",,SPECIES,2026-01-27T13:02,45.028101,-110.699018,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Meghan,GBIF Occurrence API
GBIF-6147195532,YELL,6147195532,"Haliaeetus leucocephalus (Linnaeus, 1766)",,SPECIES,2026-01-31T13:11,44.869069,-110.195388,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147196483,YELL,6147196483,"Canis latrans Say, 1823",,SPECIES,2026-01-31T13:18,44.868895,-110.193977,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147244925,YELL,6147244925,"Bison bison bison (Linnaeus, 1758)",,SUBSPECIES,2026-01-31T17:59,44.866262,-110.167539,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147286543,YELL,6147286543,"Antilocapra americana (Ord, 1815)",,SPECIES,2026-01-31T11:16,45.016625,-110.701137,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147303842,YELL,6147303842,"Bison bison bison (Linnaeus, 1758)",,SUBSPECIES,2026-01-31T14:17,44.86703,-110.166464,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147309862,YELL,6147309862,"Alces alces (Linnaeus, 1758)",,SPECIES,2026-01-31T12:17,44.919476,-110.303893,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147328275,YELL,6147328275,"Antilocapra americana (Ord, 1815)",,SPECIES,2026-01-31T19:37,45.027846,-110.704891,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147330105,YELL,6147330105,"Bucephala clangula (Linnaeus, 1758)",,SPECIES,2026-01-31T18:07,44.868775,-110.165855,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147435240,YELL,6147435240,"Bucephala clangula (Linnaeus, 1758)",,SPECIES,2026-01-31T18:07,44.868843,-110.165755,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147449557,YELL,6147449557,"Canis latrans Say, 1823",,SPECIES,2026-01-31T14:28,44.866755,-110.170989,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147467528,YELL,6147467528,"Cervus canadensis Erxleben, 1777",,SPECIES,2026-01-31T19:19,44.985851,-110.698735,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147601956,YELL,6147601956,"Corvus corax Linnaeus, 1758",,SPECIES,2026-01-31T12:29,44.919693,-110.30122,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147625610,YELL,6147625610,"Anas platyrhynchos Linnaeus, 1758",,SPECIES,2026-01-31T14:08,44.868516,-110.166317,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147636190,YELL,6147636190,"Cervus canadensis Erxleben, 1777",,SPECIES,2026-01-31T19:20,44.986595,-110.698585,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147644265,YELL,6147644265,"Cinclus mexicanus Swainson, 1827",,SPECIES,2026-01-31T18:14,44.869241,-110.164816,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147658713,YELL,6147658713,"Dryobates pubescens (Linnaeus, 1766)",,SPECIES,2026-01-31T15:47,44.850408,-110.185126,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147693260,YELL,6147693260,"Cervus canadensis Erxleben, 1777",,SPECIES,2026-01-31T19:21,45.016518,-110.697722,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147707609,YELL,6147707609,"Canis latrans Say, 1823",,SPECIES,2026-01-31T14:26,44.866873,-110.172133,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6159184490,YELL,6159184490,"Bison bison bison (Linnaeus, 1758)",,SUBSPECIES,2026-01-12T15:02,44.549864,-110.806306,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Lew Kurtz,GBIF Occurrence API
GBIF-6159438675,YELL,6159438675,"Canis latrans Say, 1823",,SPECIES,2026-01-12T16:50,44.71967,-110.71884,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Lew Kurtz,GBIF Occurrence API
GBIF-6159454031,YELL,6159454031,"Cygnus buccinator Richardson, 1831",,SPECIES,2026-01-11T14:47,44.648543,-110.942732,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Lew Kurtz,GBIF Occurrence API
GBIF-6159613654,YELL,6159613654,"Vulpes vulpes (Linnaeus, 1758)",,SPECIES,2026-01-31T02:24:05,44.956233,-110.511554,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,izguana,GBIF Occurrence API
GBIF-6159653252,YELL,6159653252,"Bison bison bison (Linnaeus, 1758)",,SUBSPECIES,2026-01-10T14:20,44.463192,-110.833074,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Lew Kurtz,GBIF Occurrence API
GBIF-6162789521,YELL,6162789521,"Branta canadensis (Linnaeus, 1758)",,SPECIES,2026-01-30T12:12:10,44.45868,-110.829247,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Andrew Wesley Legan,GBIF Occurrence API
GBIF-6162888589,YELL,6162888589,"Antilocapra americana (Ord, 1815)",,SPECIES,2026-01-07T15:30,45.056616,-110.768786,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Charles R. Peterson,GBIF Occurrence API
GBIF-6162899341,YELL,6162899341,"Bucephala islandica (J.F.Gmelin, 1789)",,SPECIES,2026-01-30T15:30:44,44.641738,-110.876213,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Andrew Wesley Legan,GBIF Occurrence API
GBIF-6163153825,YELL,6163153825,"Bison bison bison (Linnaeus, 1758)",,SUBSPECIES,2026-01-30T14:18,44.535942,-110.817017,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Andrew Wesley Legan,GBIF Occurrence API
GBIF-6163155177,YELL,6163155177,"Tamiasciurus hudsonicus (Erxleben, 1777)",,SPECIES,2026-01-31T16:21,44.845484,-110.183242,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6163231314,YELL,6163231314,"Haliaeetus leucocephalus (Linnaeus, 1766)",,SPECIES,2026-01-30T11:20,44.617938,-110.858462,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Andrew Wesley Legan,GBIF Occurrence API
GBIF-6179559465,YELL,6179559465,"Bucephala islandica (J.F.Gmelin, 1789)",,SPECIES,2026-01-20T10:41:53,44.60262,-110.836905,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6133598774,YELL,6133598774,"Tamiasciurus hudsonicus (Erxleben, 1777)",,SPECIES,2026-02-01T15:35:04,44.507397,-109.963387,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Olivia Bergeron,GBIF Occurrence API
GBIF-6133603723,YELL,6133603723,"Bison bison bison (Linnaeus, 1758)",,SUBSPECIES,2026-02-01,44.461183,-110.830706,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Glenn Perovich,GBIF Occurrence API
GBIF-6147186319,YELL,6147186319,"Corvus corax Linnaeus, 1758",,SPECIES,2026-02-04T16:21,45.031709,-110.705917,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147187042,YELL,6147187042,"Canis latrans Say, 1823",,SPECIES,2026-02-02T11:09,44.94579,-110.575372,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147205798,YELL,6147205798,"Canis latrans Say, 1823",,SPECIES,2026-02-02T16:06,44.943741,-110.561415,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147209768,YELL,6147209768,"Cervus canadensis Erxleben, 1777",,SPECIES,2026-02-02T09:37,44.950325,-110.54848,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147215035,YELL,6147215035,"Bison bison bison (Linnaeus, 1758)",,SUBSPECIES,2026-02-04T18:55:10,45.031984,-110.705527,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147216239,YELL,6147216239,"Loxia leucoptera J.F.Gmelin, 1789",,SPECIES,2026-02-06T10:41,44.933402,-110.577297,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147254562,YELL,6147254562,"Loxia leucoptera J.F.Gmelin, 1789",,SPECIES,2026-02-06T10:41,44.933277,-110.57724,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147256048,YELL,6147256048,"Nucifraga columbiana (A.Wilson, 1811)",,SPECIES,2026-02-01T14:50,44.916391,-110.107442,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147261840,YELL,6147261840,"Bombycilla garrulus (Linnaeus, 1758)",,SPECIES,2026-02-03T14:52:52,44.967727,-110.45796,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147272707,YELL,6147272707,"Corvus corax Linnaeus, 1758",,SPECIES,2026-02-04T10:20,45.031416,-110.705857,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147281951,YELL,6147281951,"Cervus canadensis Erxleben, 1777",,SPECIES,2026-02-05T10:59,44.976896,-110.629563,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147291718,YELL,6147291718,Opuntia polyacantha Haw.,,SPECIES,2026-02-07T12:17:52,45.040039,-110.667603,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Katie Fulton,GBIF Occurrence API
GBIF-6147296594,YELL,6147296594,"Alces alces (Linnaeus, 1758)",,SPECIES,2026-02-02T13:02,44.946996,-110.585035,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147297303,YELL,6147297303,"Haliaeetus leucocephalus (Linnaeus, 1766)",,SPECIES,2026-02-04T10:07,45.034673,-110.706372,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147313968,YELL,6147313968,"Bison bison bison (Linnaeus, 1758)",,SUBSPECIES,2026-02-05T16:16,44.964744,-110.599989,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147323632,YELL,6147323632,"Columba livia var. domestica J.F.Gmelin, 1789",,VARIETY,2026-02-07T08:12:39,45.030757,-110.70587,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147351174,YELL,6147351174,"Corvus corax Linnaeus, 1758",,SPECIES,2026-02-03T16:31,44.949021,-110.452621,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147386024,YELL,6147386024,"Loxia leucoptera J.F.Gmelin, 1789",,SPECIES,2026-02-02T15:06,44.939124,-110.562831,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147400995,YELL,6147400995,"Nucifraga columbiana (A.Wilson, 1811)",,SPECIES,2026-02-02T12:20,44.948929,-110.572262,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
