sighting_id,park_id,park_name,state,species_id,common_name,scientific_name,category,event_date,year,month,season,time_of_day,decimal_latitude,decimal_longitude,coordinate_uncertainty,temperature_max,temperature_min,temperature_avg,precipitation,snowfall,wind_speed,recreation_visits,crowd_level,basis_of_record,location_filter_method,data_quality_flag,source,weather_joined,visitation_joined,search_result_count,official_source_count,area_context_count,season_context_count,time_context_count,avg_serp_confidence_score,top_mentioned_area,top_mentioned_season,top_mentioned_time_of_day,has_official_context,has_recent_context
GBIF-6163090236_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.632754,-110.633346,15.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163090509_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.491194,-110.744196,1.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163098442_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.490821,-110.744868,1.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163120333_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.509819,-110.737755,15.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163122200_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.490925,-110.744251,1.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163127664_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.523116,-110.727751,1.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163131446_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.490796,-110.744978,1.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163145716_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.491652,-110.743517,8.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163150675_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.491045,-110.744374,1.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163160384_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.523719,-110.727349,1.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163161428_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.491289,-110.744603,2.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163199151_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.490995,-110.744301,1.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163200997_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.523469,-110.726976,2.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163208092_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.523372,-110.727371,2.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163227745_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.523118,-110.727343,1.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163251139_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.491255,-110.744656,1.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163258126_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.523651,-110.727775,1.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163259280_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.523327,-110.727786,2.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163261502_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.522959,-110.727457,1.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163269920_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.491126,-110.74456,1.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163271887_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.490835,-110.744547,1.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163281249_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.490732,-110.744179,1.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163287810_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.491338,-110.744826,1.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163308519_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.491379,-110.745162,2.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163349281_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.490862,-110.744563,1.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163378610_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.490752,-110.744581,1.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163414220_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.490905,-110.744458,1.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6185637084_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-03-14,2026.0,3.0,spring,morning,43.564493,-110.732824,1340.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6234866482_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-04-18,2026.0,4.0,spring,afternoon,43.477589,-110.931689,27474.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6235205221_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-04-18,2026.0,4.0,spring,morning,43.790428,-110.681763,,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6273594638_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2026-05-02,2026.0,5.0,spring,evening,43.905333,-110.624092,5.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5134225891_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-03-29,2025.0,3.0,spring,morning,43.671441,-110.709342,,,,,,,,64716.0,medium,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5134392536_park_grte,park_grte,Grand Teton National Park,WY,species_elk,Elk,"Cervus canadensis Erxleben, 1777",Mammal,2025-04-12,2025.0,4.0,spring,afternoon,43.488429,-110.750236,200.0,,,,,,,77629.0,medium,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6235106949_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison bison (Linnaeus, 1758)",Mammal,2026-01-30,2026.0,1.0,winter,afternoon,43.639215,-110.667565,500.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163103909_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison bison (Linnaeus, 1758)",Mammal,2026-02-07,2026.0,2.0,winter,afternoon,43.644576,-110.658175,15.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6163152097_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison bison (Linnaeus, 1758)",Mammal,2026-02-07,2026.0,2.0,winter,morning,43.659806,-110.657459,15.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5104585451_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-03-23,2025.0,3.0,spring,morning,43.769492,-111.029009,2778.0,,,,,,,64716.0,medium,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5134089900_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-03-30,2025.0,3.0,spring,early_morning,43.502998,-110.753347,,,,,,,,64716.0,medium,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5292789874_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-05-16,2025.0,5.0,spring,afternoon,43.810491,-110.52652,61.0,,,,,,,341521.0,medium,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5187530753_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-06-01,2025.0,6.0,summer,morning,43.873465,-110.572941,244.0,,,,,,,680406.0,high,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5187642230_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-06-04,2025.0,6.0,summer,early_morning,43.790428,-110.681763,31836.0,,,,,,,680406.0,high,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5187670152_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-06-01,2025.0,6.0,summer,afternoon,43.812028,-110.526381,,,,,,,,680406.0,high,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5187830319_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-06-01,2025.0,6.0,summer,afternoon,43.812028,-110.526381,,,,,,,,680406.0,high,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5216449665_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-06-24,2025.0,6.0,summer,morning,43.80994,-110.520607,253.0,,,,,,,680406.0,high,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5216558008_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-06-20,2025.0,6.0,summer,evening,43.81083,-110.527051,194.0,,,,,,,680406.0,high,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5217408987_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-06-21,2025.0,6.0,summer,afternoon,43.810848,-110.527115,187.0,,,,,,,680406.0,high,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5908733005_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-06-06,2025.0,6.0,summer,afternoon,43.610628,-110.716782,21066.0,,,,,,,680406.0,high,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5908735658_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-06-05,2025.0,6.0,summer,evening,43.813046,-110.523464,929.0,,,,,,,680406.0,high,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6171081857_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison bison (Linnaeus, 1758)",Mammal,2025-06-10,2025.0,6.0,summer,afternoon,43.790428,-110.681763,31836.0,,,,,,,680406.0,high,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5229962066_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-07-08,2025.0,7.0,summer,afternoon,43.810422,-110.526753,,,,,,,,787186.0,high,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5230640013_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-07-08,2025.0,7.0,summer,afternoon,43.810383,-110.526772,4.0,,,,,,,787186.0,high,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5230994053_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-07-08,2025.0,7.0,summer,afternoon,43.810469,-110.526719,,,,,,,,787186.0,high,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5828000301_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-07-25,2025.0,7.0,summer,afternoon,43.811901,-110.526557,497.0,,,,,,,787186.0,high,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5828015515_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-07-25,2025.0,7.0,summer,afternoon,43.811901,-110.526557,497.0,,,,,,,787186.0,high,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5828192471_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-07-25,2025.0,7.0,summer,afternoon,43.811901,-110.526557,497.0,,,,,,,787186.0,high,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5828402440_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-07-25,2025.0,7.0,summer,afternoon,43.811901,-110.526557,497.0,,,,,,,787186.0,high,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5828471391_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-07-25,2025.0,7.0,summer,afternoon,43.811901,-110.526557,497.0,,,,,,,787186.0,high,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-6235658549_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-07-24,2025.0,7.0,summer,morning,43.790428,-110.681763,13517.0,,,,,,,787186.0,high,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5293049121_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-08-13,2025.0,8.0,summer,afternoon,43.811518,-110.523333,175.0,,,,,,,735593.0,high,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5760620951_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-08-12,2025.0,8.0,summer,afternoon,43.827952,-110.512755,677.0,,,,,,,735593.0,high,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5828570681_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-08-18,2025.0,8.0,summer,afternoon,43.810294,-110.526619,5.0,,,,,,,735593.0,high,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5838184902_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-08-31,2025.0,8.0,summer,afternoon,43.809602,-110.526748,303.0,,,,,,,735593.0,high,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5932752948_park_grte,park_grte,Grand Teton National Park,WY,species_bison,Bison,"Bison bison (Linnaeus, 1758)",Mammal,2025-08-10,2025.0,8.0,summer,afternoon,43.812887,-110.526362,2.0,,,,,,,735593.0,high,HUMAN_OBSERVATION,bounding_box,bounding_box_only,GBIF Occurrence API,False,True,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-4901805422_park_grte,park_grte,Grand Teton National Park,WY,species_gray_wolf,Gray Wolf,"Canis lupus Linnaeus, 1758",Mammal,2024-06-18,2024.0,6.0,summer,morning,43.707889,-110.652022,27443.0,10.6,,,1.3,0.0,,,,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,True,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5140083385_park_grte,park_grte,Grand Teton National Park,WY,species_gray_wolf,Gray Wolf,"Canis lupus occidentalis Richardson, 1829",Mammal,2024-09-10,2024.0,9.0,fall,evening,43.879829,-110.512249,27411.0,23.9,2.2,13.05,,0.0,,,,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,True,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-5892541989_park_grte,park_grte,Grand Teton National Park,WY,species_gray_wolf,Gray Wolf,"Canis lupus Linnaeus, 1758",Mammal,2024-09-10,2024.0,9.0,fall,evening,43.824374,-110.527287,27411.0,23.9,2.2,13.05,,0.0,,,,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,True,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-4993970417_park_grte,park_grte,Grand Teton National Park,WY,species_gray_wolf,Gray Wolf,"Canis lupus Linnaeus, 1758",Mammal,2024-11-25,2024.0,11.0,fall,night,43.685223,-110.681268,27443.0,-1.1,-16.7,-8.9,,,,,,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,True,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-4165363910_park_grte,park_grte,Grand Teton National Park,WY,species_gray_wolf,Gray Wolf,"Canis lupus Linnaeus, 1758",Mammal,2023-07-11,2023.0,7.0,summer,morning,43.846656,-110.588184,27411.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-3858831655_park_grte,park_grte,Grand Teton National Park,WY,species_gray_wolf,Gray Wolf,"Canis lupus Linnaeus, 1758",Mammal,2022-06-17,2022.0,6.0,summer,afternoon,43.864939,-110.539693,27411.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-3383979937_park_grte,park_grte,Grand Teton National Park,WY,species_gray_wolf,Gray Wolf,"Canis lupus Linnaeus, 1758",Mammal,2021-09-10,2021.0,9.0,fall,morning,43.878761,-110.44459,27411.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-3456921704_park_grte,park_grte,Grand Teton National Park,WY,species_gray_wolf,Gray Wolf,"Canis lupus Linnaeus, 1758",Mammal,2021-11-28,2021.0,11.0,fall,afternoon,43.786104,-110.691991,27443.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
GBIF-2429483099_park_grte,park_grte,Grand Teton National Park,WY,species_gray_wolf,Gray Wolf,"Canis lupus Linnaeus, 1758",Mammal,2019-10-07,2019.0,10.0,fall,morning,43.902879,-110.633132,27411.0,,,,,,,,,HUMAN_OBSERVATION,bounding_box,coordinate_uncertain,GBIF Occurrence API,False,False,0,0,0,0,0,0.0,unknown,unknown,unknown,False,False
