sighting_id,occurrence_id,park_id,species_id,scientific_name,common_name,event_date,year,month,season,time_of_day,decimal_latitude,decimal_longitude,coordinate_uncertainty,basis_of_record,location_filter_method,source,license,data_quality_flag
GBIF-6162987222_park_grte,GBIF-6162987222,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.490978,-110.743618,8.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6162991650_park_grte,GBIF-6162991650,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.513603,-110.737313,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6162996700_park_grte,GBIF-6162996700,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.523459,-110.727764,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6162998555_park_grte,GBIF-6162998555,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.507423,-110.738236,8.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163001122_park_grte,GBIF-6163001122,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.490992,-110.744802,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163014959_park_grte,GBIF-6163014959,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.522978,-110.727791,2.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163020951_park_grte,GBIF-6163020951,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.523466,-110.727661,4.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163021130_park_grte,GBIF-6163021130,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.487935,-110.744225,8.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163044875_park_grte,GBIF-6163044875,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.491115,-110.744975,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163045996_park_grte,GBIF-6163045996,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.490794,-110.745045,2.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163070993_park_grte,GBIF-6163070993,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.523268,-110.727122,2.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163071913_park_grte,GBIF-6163071913,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.523193,-110.727091,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163074314_park_grte,GBIF-6163074314,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.489757,-110.74389,8.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163074626_park_grte,GBIF-6163074626,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.523464,-110.727283,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163074662_park_grte,GBIF-6163074662,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.487405,-110.744376,8.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163074739_park_grte,GBIF-6163074739,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.52313,-110.727221,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163074789_park_grte,GBIF-6163074789,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.488446,-110.744199,8.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163090236_park_grte,GBIF-6163090236,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.632754,-110.633346,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163090509_park_grte,GBIF-6163090509,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.491194,-110.744196,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163098442_park_grte,GBIF-6163098442,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.490821,-110.744868,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163120333_park_grte,GBIF-6163120333,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.509819,-110.737755,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163122200_park_grte,GBIF-6163122200,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.490925,-110.744251,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163127664_park_grte,GBIF-6163127664,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.523116,-110.727751,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163131446_park_grte,GBIF-6163131446,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.490796,-110.744978,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163145716_park_grte,GBIF-6163145716,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.491652,-110.743517,8.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163150675_park_grte,GBIF-6163150675,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.491045,-110.744374,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163160384_park_grte,GBIF-6163160384,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.523719,-110.727349,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163161428_park_grte,GBIF-6163161428,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.491289,-110.744603,2.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163199151_park_grte,GBIF-6163199151,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.490995,-110.744301,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163200997_park_grte,GBIF-6163200997,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.523469,-110.726976,2.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163208092_park_grte,GBIF-6163208092,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.523372,-110.727371,2.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163227745_park_grte,GBIF-6163227745,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.523118,-110.727343,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163251139_park_grte,GBIF-6163251139,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.491255,-110.744656,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163258126_park_grte,GBIF-6163258126,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.523651,-110.727775,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163259280_park_grte,GBIF-6163259280,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.523327,-110.727786,2.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163261502_park_grte,GBIF-6163261502,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.522959,-110.727457,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163269920_park_grte,GBIF-6163269920,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.491126,-110.74456,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163271887_park_grte,GBIF-6163271887,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.490835,-110.744547,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163281249_park_grte,GBIF-6163281249,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.490732,-110.744179,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163287810_park_grte,GBIF-6163287810,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.491338,-110.744826,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163308519_park_grte,GBIF-6163308519,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.491379,-110.745162,2.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163349281_park_grte,GBIF-6163349281,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.490862,-110.744563,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163378610_park_grte,GBIF-6163378610,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.490752,-110.744581,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163414220_park_grte,GBIF-6163414220,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-02-07,2026.0,2.0,winter,morning,43.490905,-110.744458,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6185637084_park_grte,GBIF-6185637084,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-03-14,2026.0,3.0,spring,morning,43.564493,-110.732824,1340.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6234866482_park_grte,GBIF-6234866482,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-04-18,2026.0,4.0,spring,afternoon,43.477589,-110.931689,27474.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-6235205221_park_grte,GBIF-6235205221,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-04-18,2026.0,4.0,spring,morning,43.790428,-110.681763,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6273594638_park_grte,GBIF-6273594638,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2026-05-02,2026.0,5.0,spring,evening,43.905333,-110.624092,5.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5134225891_park_grte,GBIF-5134225891,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2025-03-29,2025.0,3.0,spring,morning,43.671441,-110.709342,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5134392536_park_grte,GBIF-5134392536,park_grte,species_elk,"Cervus canadensis Erxleben, 1777",Elk,2025-04-12,2025.0,4.0,spring,afternoon,43.488429,-110.750236,200.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6235106949_park_grte,GBIF-6235106949,park_grte,species_bison,"Bison bison bison (Linnaeus, 1758)",Bison,2026-01-30,2026.0,1.0,winter,afternoon,43.639215,-110.667565,500.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163103909_park_grte,GBIF-6163103909,park_grte,species_bison,"Bison bison bison (Linnaeus, 1758)",Bison,2026-02-07,2026.0,2.0,winter,afternoon,43.644576,-110.658175,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163152097_park_grte,GBIF-6163152097,park_grte,species_bison,"Bison bison bison (Linnaeus, 1758)",Bison,2026-02-07,2026.0,2.0,winter,morning,43.659806,-110.657459,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5104585451_park_grte,GBIF-5104585451,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-03-23,2025.0,3.0,spring,morning,43.769492,-111.029009,2778.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5134089900_park_grte,GBIF-5134089900,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-03-30,2025.0,3.0,spring,early_morning,43.502998,-110.753347,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5292789874_park_grte,GBIF-5292789874,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-05-16,2025.0,5.0,spring,afternoon,43.810491,-110.52652,61.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5187530753_park_grte,GBIF-5187530753,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-06-01,2025.0,6.0,summer,morning,43.873465,-110.572941,244.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5187642230_park_grte,GBIF-5187642230,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-06-04,2025.0,6.0,summer,early_morning,43.790428,-110.681763,31836.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,coordinate_uncertain
GBIF-5187670152_park_grte,GBIF-5187670152,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-06-01,2025.0,6.0,summer,afternoon,43.812028,-110.526381,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5187830319_park_grte,GBIF-5187830319,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-06-01,2025.0,6.0,summer,afternoon,43.812028,-110.526381,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5216449665_park_grte,GBIF-5216449665,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-06-24,2025.0,6.0,summer,morning,43.80994,-110.520607,253.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5216558008_park_grte,GBIF-5216558008,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-06-20,2025.0,6.0,summer,evening,43.81083,-110.527051,194.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5217408987_park_grte,GBIF-5217408987,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-06-21,2025.0,6.0,summer,afternoon,43.810848,-110.527115,187.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5908733005_park_grte,GBIF-5908733005,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-06-06,2025.0,6.0,summer,afternoon,43.610628,-110.716782,21066.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-5908735658_park_grte,GBIF-5908735658,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-06-05,2025.0,6.0,summer,evening,43.813046,-110.523464,929.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6171081857_park_grte,GBIF-6171081857,park_grte,species_bison,"Bison bison bison (Linnaeus, 1758)",Bison,2025-06-10,2025.0,6.0,summer,afternoon,43.790428,-110.681763,31836.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-5229962066_park_grte,GBIF-5229962066,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-07-08,2025.0,7.0,summer,afternoon,43.810422,-110.526753,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/publicdomain/zero/1.0/legalcode,bounding_box_only
GBIF-5230640013_park_grte,GBIF-5230640013,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-07-08,2025.0,7.0,summer,afternoon,43.810383,-110.526772,4.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5230994053_park_grte,GBIF-5230994053,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-07-08,2025.0,7.0,summer,afternoon,43.810469,-110.526719,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/publicdomain/zero/1.0/legalcode,bounding_box_only
GBIF-5828000301_park_grte,GBIF-5828000301,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-07-25,2025.0,7.0,summer,afternoon,43.811901,-110.526557,497.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5828015515_park_grte,GBIF-5828015515,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-07-25,2025.0,7.0,summer,afternoon,43.811901,-110.526557,497.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5828192471_park_grte,GBIF-5828192471,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-07-25,2025.0,7.0,summer,afternoon,43.811901,-110.526557,497.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5828402440_park_grte,GBIF-5828402440,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-07-25,2025.0,7.0,summer,afternoon,43.811901,-110.526557,497.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5828471391_park_grte,GBIF-5828471391,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-07-25,2025.0,7.0,summer,afternoon,43.811901,-110.526557,497.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6235658549_park_grte,GBIF-6235658549,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-07-24,2025.0,7.0,summer,morning,43.790428,-110.681763,13517.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,coordinate_uncertain
GBIF-5293049121_park_grte,GBIF-5293049121,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-08-13,2025.0,8.0,summer,afternoon,43.811518,-110.523333,175.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5760620951_park_grte,GBIF-5760620951,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-08-12,2025.0,8.0,summer,afternoon,43.827952,-110.512755,677.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5828570681_park_grte,GBIF-5828570681,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-08-18,2025.0,8.0,summer,afternoon,43.810294,-110.526619,5.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-5838184902_park_grte,GBIF-5838184902,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-08-31,2025.0,8.0,summer,afternoon,43.809602,-110.526748,303.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5932752948_park_grte,GBIF-5932752948,park_grte,species_bison,"Bison bison (Linnaeus, 1758)",Bison,2025-08-10,2025.0,8.0,summer,afternoon,43.812887,-110.526362,2.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-4901805422_park_grte,GBIF-4901805422,park_grte,species_gray_wolf,"Canis lupus Linnaeus, 1758",Gray Wolf,2024-06-18,2024.0,6.0,summer,morning,43.707889,-110.652022,27443.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-5140083385_park_grte,GBIF-5140083385,park_grte,species_gray_wolf,"Canis lupus occidentalis Richardson, 1829",Gray Wolf,2024-09-10,2024.0,9.0,fall,evening,43.879829,-110.512249,27411.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-5892541989_park_grte,GBIF-5892541989,park_grte,species_gray_wolf,"Canis lupus Linnaeus, 1758",Gray Wolf,2024-09-10,2024.0,9.0,fall,evening,43.824374,-110.527287,27411.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-4993970417_park_grte,GBIF-4993970417,park_grte,species_gray_wolf,"Canis lupus Linnaeus, 1758",Gray Wolf,2024-11-25,2024.0,11.0,fall,night,43.685223,-110.681268,27443.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-4165363910_park_grte,GBIF-4165363910,park_grte,species_gray_wolf,"Canis lupus Linnaeus, 1758",Gray Wolf,2023-07-11,2023.0,7.0,summer,morning,43.846656,-110.588184,27411.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
